classincompid,orderinday,totalcost,day_of_week,classes_per_competition,field_avg_past_entries,classname_avg_past_entries,horse_futurity,horse_novice,horse_derby,rider_youth,rider_adult_plus,fed_NRHA,fed_NCHA,fed_EXCA,rider_open,rider_non_pro,rider_yaroki,rider_pro,rider_limited,subtype_cow_horse,subtype_premium,subtype_platinum,subtype_trail,subtype_horsemanship,subtype_pleasure,subtype_hunt_seat,subtype_hunter_under_saddle,subtype_walk_jog,subtype_range_sorting,subtype_intermediate,subtype_young_gun,is_practice,has_prize_shovar,has_prize_jackpot,has_prize_added_money,prize_jackpot_posted_amount,prize_added_money_amount,month_4,month_5,month_6,month_8,month_9,month_10,month_11,month_12,predicted_entrycount
915,1,200.0,3,56,9.275187969924811,9.159945317840055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,5.451883873577961
916,2,200.0,3,56,9.275187969924811,9.250854408749147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,2.4792214407104503
917,3,200.0,3,56,9.275187969924811,9.523581681476418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,3.9763453505767536
918,4,350.0,3,56,9.275187969924811,10.523581681476418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,10.518878237027929
919,5,170.0,3,56,9.275187969924811,9.97593984962406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,10.91321797095166
920,6,160.0,3,56,9.275187969924811,10.61449077238551,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,13.513443490441851
921,7,160.0,3,56,9.275187969924811,10.069036226930963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,10.596377467987338
922,8,160.0,3,56,9.275187969924811,9.97593984962406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,11.753642435462707
923,9,160.0,3,56,9.275187969924811,10.887218045112782,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,15.867492194652648
924,10,350.0,3,56,9.275187969924811,9.341763499658237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,2.313886169289175
925,11,350.0,3,56,9.275187969924811,9.796308954203692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,4.629356728350425
926,12,170.0,3,56,9.275187969924811,9.523581681476418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,3.8229455792000078
927,13,170.0,3,56,9.275187969924811,9.7053998632946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,5.71314027190674
928,14,160.0,3,56,9.275187969924811,9.97593984962406,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,7.7395098353937435
929,15,170.0,3,56,9.275187969924811,9.432672590567329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,5.242344336105182
930,16,160.0,3,56,9.275187969924811,9.341763499658237,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,5.0756526616908335
931,17,160.0,3,56,9.275187969924811,9.887218045112782,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,7.532881842870253
932,18,170.0,3,56,9.275187969924811,9.432672590567329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,3.544626748740704
933,19,170.0,3,56,9.275187969924811,9.523581681476418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,5.293062819329263
934,20,160.0,3,56,9.275187969924811,9.432672590567329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,5.126371144914918
935,21,160.0,3,56,9.275187969924811,9.432672590567329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,6.733048593385307
936,1,350.0,4,56,9.275187969924811,9.7053998632946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,8.781680917912759
937,2,350.0,4,56,9.275187969924811,10.341763499658237,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,10.945119335196527
938,3,160.0,4,56,9.275187969924811,10.069036226930963,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,12.53984507963585
939,4,160.0,4,56,9.275187969924811,9.523581681476418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,8.9509204732368
940,5,170.0,4,56,9.275187969924811,10.159945317840055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,11.00881916668572
941,6,350.0,4,56,9.275187969924811,9.97593984962406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,11.42512186086592
942,7,350.0,4,56,9.275187969924811,9.887218045112782,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,9.373368933736394
943,8,160.0,4,56,9.275187969924811,11.341763499658237,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,16.407718557699496
944,9,170.0,4,56,9.275187969924811,10.7053998632946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,13.765383702527512
945,10,140.0,4,56,9.275187969924811,9.978127136021874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,12.384403558723038
946,11,350.0,4,56,9.275187969924811,9.432672590567329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,7.034196626087709
947,12,350.0,4,56,9.275187969924811,9.97593984962406,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,4.612083631211533
948,13,140.0,4,56,9.275187969924811,9.97593984962406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,9.973887033404866
949,14,350.0,4,56,9.275187969924811,9.523581681476418,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,5.555353181936891
950,15,350.0,4,56,9.275187969924811,9.887218045112782,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,8.845837694964564
951,16,170.0,4,56,9.275187969924811,9.796308954203692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,9.096816218018974
952,17,160.0,4,56,9.275187969924811,9.97593984962406,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,10.981427159387804
953,18,170.0,4,56,9.275187969924811,10.069036226930963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,9.476572014926443
954,1,140.0,5,56,9.275187969924811,9.97593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,9.21389163445668
955,2,140.0,5,56,9.275187969924811,9.97593984962406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,10.893113109399607
956,3,170.0,5,56,9.275187969924811,9.97593984962406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,10.576084475863636
957,4,350.0,5,56,9.275187969924811,9.523581681476418,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,6.686234825139891
958,5,160.0,5,56,9.275187969924811,10.432672590567329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,12.870032716393961
959,6,140.0,5,56,9.275187969924811,9.523581681476418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,9.578270862731882
960,7,350.0,5,56,9.275187969924811,10.069036226930963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,11.017881357803628
961,8,350.0,5,56,9.275187969924811,9.97593984962406,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,12.043840064376772
962,9,350.0,5,56,9.275187969924811,9.97593984962406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,7.619413406005828
963,10,170.0,5,56,9.275187969924811,10.523581681476418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,13.26777964130011
964,11,160.0,5,56,9.275187969924811,10.796308954203692,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,15.297559938552364
965,12,170.0,5,56,9.275187969924811,10.341763499658237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,12.938742327616723
966,13,350.0,5,56,9.275187969924811,9.97593984962406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,7.982813815271566
967,14,160.0,5,56,9.275187969924811,9.97593984962406,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,10.858380481290837
968,15,170.0,5,56,9.275187969924811,9.97593984962406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,9.208355980946056
969,16,160.0,5,56,9.275187969924811,9.97593984962406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,9.863714235057149
970,17,160.0,5,56,9.275187969924811,9.341763499658237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,8.010265545908753
708,1,300.0,3,25,17.52679571268597,9.97593984962406,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,18.392446624830008
709,2,300.0,3,25,17.52679571268597,10.978127136021874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,19.8021265077084
710,3,250.0,3,25,17.52679571268597,10.341763499658237,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,17.927448554776433
711,4,300.0,3,25,17.52679571268597,9.97593984962406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,20.164245437321334
712,5,30.0,3,25,17.52679571268597,10.479949874686717,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,20.19745033380927
713,6,250.0,3,25,17.52679571268597,12.250854408749147,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,24.579916121246622
714,7,250.0,3,25,17.52679571268597,10.979949874686717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,20.873396145339946
715,8,300.0,3,25,17.52679571268597,14.563283208020051,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,25.812018378562797
716,9,300.0,3,25,17.52679571268597,9.978127136021874,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,17.875454038852425
717,10,250.0,3,25,17.52679571268597,11.646616541353383,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,21.974994929499196
718,11,300.0,3,25,17.52679571268597,9.887218045112782,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,15.516024591331291
719,12,300.0,3,25,17.52679571268597,10.729949874686717,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,15.815011943179742
720,13,250.0,3,25,17.52679571268597,9.396616541353383,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,9.752161196197445
721,14,30.0,3,25,17.52679571268597,10.646616541353383,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,18.397080465851253
722,15,300.0,3,25,17.52679571268597,15.479949874686717,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,27.928514029630726
723,16,30.0,3,25,17.52679571268597,9.979949874686717,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,19.16741753020058
724,17,250.0,3,25,17.52679571268597,14.563283208020051,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,27.935429662929117
725,18,250.0,3,25,17.52679571268597,13.396616541353383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,24.391452468022607
726,19,300.0,3,25,17.52679571268597,11.979949874686717,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,21.494635052116898
727,20,250.0,3,25,17.52679571268597,11.813283208020051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,21.8769697300174
728,21,100.0,3,25,17.52679571268597,8.729949874686717,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,10.738319401421961
729,22,300.0,3,25,17.52679571268597,9.97593984962406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,17.44584719421816
730,23,300.0,3,25,17.52679571268597,10.396616541353383,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,16.37555513490118
731,24,300.0,3,25,17.52679571268597,10.978127136021874,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,17.815528093198097
732,25,250.0,3,25,17.52679571268597,10.250854408749147,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,21.028785774899916
971,1,200.0,3,55,9.520458122049309,9.523581681476418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,6.699415769374411
972,2,350.0,3,55,9.520458122049309,10.523581681476418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,13.241948655825587
973,3,170.0,3,55,9.520458122049309,10.523581681476418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,14.490250856223598
974,4,160.0,3,55,9.520458122049309,11.063283208020051,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,16.93633607945823
975,5,200.0,3,55,9.520458122049309,9.159945317840055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,8.038394084034485
976,6,160.0,3,55,9.520458122049309,10.146616541353383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,13.417662315297658
977,7,160.0,3,55,9.520458122049309,10.250854408749147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,14.88263941965661
978,8,160.0,3,55,9.520458122049309,11.896616541353383,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,20.14180291867423
979,9,350.0,3,55,9.520458122049309,8.896616541353383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,4.320058939420004
980,10,350.0,3,55,9.520458122049309,9.646616541353383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,7.096245020365313
981,11,170.0,3,55,9.520458122049309,9.523581681476418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,6.523255963274142
982,12,170.0,3,55,9.520458122049309,9.479949874686717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,8.061896378823155
983,13,160.0,3,55,9.520458122049309,9.97593984962406,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,10.439820219467878
984,14,170.0,3,55,9.520458122049309,9.063283208020051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,7.36664929133449
985,15,160.0,3,55,9.520458122049309,9.341763499658237,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,7.775963045764968
986,16,160.0,3,55,9.520458122049309,9.813283208020051,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,10.11790231998362
987,17,170.0,3,55,9.520458122049309,8.979949874686717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,5.5389863003616835
988,18,170.0,3,55,9.520458122049309,9.146616541353383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,7.405554556048722
989,19,160.0,3,55,9.520458122049309,9.432672590567329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,7.826681528989052
990,20,160.0,3,55,9.520458122049309,9.432672590567329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,9.433358977459442
991,1,350.0,4,55,9.520458122049309,9.7053998632946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,11.459231267263371
992,2,350.0,4,55,9.520458122049309,10.729949874686717,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,14.227986106687078
993,3,160.0,4,55,9.520458122049309,10.063283208020051,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,15.208424488614325
994,4,160.0,4,55,9.520458122049309,9.523581681476418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,11.628470822587413
995,5,170.0,4,55,9.520458122049309,10.313283208020051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,13.925476164370995
996,6,350.0,4,55,9.520458122049309,9.97593984962406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,14.102672210216532
997,7,350.0,4,55,9.520458122049309,9.729949874686717,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,11.805683972517915
998,8,160.0,4,55,9.520458122049309,11.341763499658237,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,19.085268907050107
999,9,170.0,4,55,9.520458122049309,11.313283208020051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,17.390833810803645
1000,10,140.0,4,55,9.520458122049309,9.978127136021874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,15.06195390807365
1001,11,350.0,4,55,9.520458122049309,9.229949874686717,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,9.395632353810141
1002,12,350.0,4,55,9.520458122049309,9.97593984962406,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,7.2896339805621455
1003,13,140.0,4,55,9.520458122049309,10.159945317840055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,12.938365360757073
1004,14,350.0,4,55,9.520458122049309,9.063283208020051,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,0.0,0,1,0,0,0,0,0,0,7.515139480324503
